"DOI","Publication Date","Publication Year","Journal","Research Article' or 'non-Research Article'?","Article Title","Citations - CrossRef","Citations - PubMed Central","Citations - Scopus","Total HTML Page Views","Total PDF Downloads","Total XML Downloads","Combined Usage (HTML + PDF + XML)","Blog Coverage - Postgenomic","Blog Coverage - Nature Blogs","Blog Coverage - Bloglines","Number of Trackbacks","Social Bookmarking - CiteULike","Social Bookmarking - Connotea","Number of Ratings","Average Rating","Number of Note threads","Number of replies to Notes","Number of Comment threads","Number of replies to Comments","Number of 'Star Ratings' that also include a text comment"
"10.1371/journal.pone.0004434",02/11/09,2009,"PLoS ONE","RA","Tumorigenic Potential of Olfactory Bulb-Derived Human Adult Neural Stem Cells Associates with Activation of TERT and NOTCH1",0,0,0,539,189,3,731,0,0,0,0,0,0,0,0,0,0,2,0,0
"10.1371/journal.pone.0004895",03/24/09,2009,"PLoS ONE","RA","An Analysis of Growth, Differentiation and Apoptosis Genes with Risk of Renal Cancer",0,0,0,232,53,3,288,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pcbi.1000267",01/23/09,2009,"PLoS Computational Biology","RA","Joint Evolutionary Trees: A Large-Scale Method To Predict Protein Interfaces Based on Sequence Sampling",0,0,0,1215,334,3,1552,0,0,0,0,4,1,0,0,0,0,0,0,0
"10.1371/journal.pgen.1000496",05/29/09,2009,"PLoS Genetics","RA","Consequences of Lineage-Specific Gene Loss on Functional Evolution of Surviving Paralogs: ALDH1A and Retinoic Acid Signaling in Vertebrate Genomes",0,0,0,631,176,6,813,0,0,0,0,2,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005972",06/22/09,2009,"PLoS ONE","RA","Mapping Insertions, Deletions and SNPs on Venter's Chromosomes",0,0,0,979,131,1,1111,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006087",06/30/09,2009,"PLoS ONE","RA","Generation of Monoclonal Antibodies against Highly Conserved Antigens",0,0,0,369,131,2,502,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006089",06/30/09,2009,"PLoS ONE","RA","A MAP Kinase Dependent Feedback Mechanism Controls Rho1 GTPase and Actin Distribution in Yeast",0,0,0,252,76,4,332,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005083",04/01/09,2009,"PLoS ONE","RA","Skin Blood Perfusion and Oxygenation Colour Affect Perceived Human Health",0,0,0,1267,77,3,1347,0,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005992",07/10/09,2009,"PLoS ONE","RA","Identification of Global Transcriptional Dynamics",0,0,0,591,81,3,675,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006085",07/01/09,2009,"PLoS ONE","RA","The Complete Genome of Teredinibacter turnerae T7901: An Intracellular Endosymbiont of Marine Wood-Boring Bivalves (Shipworms)",0,0,0,789,123,3,915,0,0,0,0,0,0,1,4.3,0,0,0,0,0
"10.1371/journal.pone.0006095",06/30/09,2009,"PLoS ONE","RA","TRPM8, a Versatile Channel in Human Sperm",0,0,0,299,121,5,425,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005656",05/21/09,2009,"PLoS ONE","RA","Ten-Year Mortality and Cardiovascular Morbidity in the Finnish Diabetes Prevention Study?Secondary Analysis of the Randomized Trial",0,0,0,542,86,3,631,0,0,0,0,2,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006098",07/01/09,2009,"PLoS ONE","RA","Deconvolution of Blood Microarray Data Identifies Cellular Activation Patterns in Systemic Lupus Erythematosus",0,0,0,618,112,4,734,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006090",06/30/09,2009,"PLoS ONE","RA","Hemichannel-Mediated and pH-Based Feedback from Horizontal Cells to Cones in the Vertebrate Retina",0,0,0,223,65,3,291,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006091",06/30/09,2009,"PLoS ONE","RA","Perception of Neighborhood Safety and Reported Childhood Lifetime Asthma in the United States (U.S.): A Study Based on a National Survey",0,0,0,147,32,3,182,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006093",06/30/09,2009,"PLoS ONE","RA","Synergistic Activation of HIV-1 Expression by Deacetylase Inhibitors and Prostratin: Implications for Treatment of Latent Infection",0,0,0,350,137,3,490,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006066",06/26/09,2009,"PLoS ONE","RA","High Fat Feeding Induces Hepatic Fatty Acid Elongation in Mice",0,0,0,332,132,2,466,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006067",06/26/09,2009,"PLoS ONE","RA","The Wnt/?-Catenin Pathway Interacts Differentially with PTHrP Signaling to Control Chondrocyte Hypertrophy and Final Maturation",0,0,0,330,137,3,470,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006070",06/29/09,2009,"PLoS ONE","RA","Cool Sex? Hibernation and Reproduction Overlap in the Echidna",0,0,0,989,71,3,1063,0,0,0,0,0,0,0,0,0,0,1,0,0
"10.1371/journal.pone.0006061",06/26/09,2009,"PLoS ONE","RA","Concurrent Growth Rate and Transcript Analyses Reveal Essential Gene Stringency in Escherichia coli",0,0,0,307,87,3,397,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006063",06/26/09,2009,"PLoS ONE","RA","Quantification of Food Intake in Drosophila",0,0,0,487,172,3,662,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006065",06/26/09,2009,"PLoS ONE","RA","Competition Triggers Plasmid-Mediated Enhancement of Substrate Utilisation in Pseudomonas putida",0,0,0,200,40,3,243,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006075",06/29/09,2009,"PLoS ONE","RA","Peroxiredoxin 6 Fails to Limit Phospholipid Peroxidation in Lung from Cftr-Knockout Mice Subjected to Oxidative Challenge",0,0,0,487,64,3,554,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006077",06/29/09,2009,"PLoS ONE","RA","A Novel In Vitro Multiple-Stress Dormancy Model for Mycobacterium tuberculosis Generates a Lipid-Loaded, Drug-Tolerant, Dormant Pathogen",0,0,0,635,180,5,820,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006078",07/01/09,2009,"PLoS ONE","RA","The Sedating Antidepressant Trazodone Impairs Sleep-Dependent Cortical Plasticity",0,0,0,670,55,4,729,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006071",06/29/09,2009,"PLoS ONE","RA","A Comprehensive Approach to Identification of Surface-Exposed, Outer Membrane-Spanning Proteins of Leptospira interrogans",0,0,0,536,109,4,649,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006073",06/29/09,2009,"PLoS ONE","RA","Temporal and Spatial Analysis of Clinical and Molecular Parameters in Dextran Sodium Sulfate Induced Colitis",0,0,0,506,101,4,611,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006074",06/29/09,2009,"PLoS ONE","RA","More than 9,000,000 Unique Genes in Human Gut Bacterial Community: Estimating Gene Numbers Inside a Human Body",0,0,0,993,139,6,1138,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006119",07/01/09,2009,"PLoS ONE","RA","IL-12 Can Target Human Lung Adenocarcinoma Cells and Normal Bronchial Epithelial Cells Surrounding Tumor Lesions",0,0,0,456,99,4,559,0,0,0,0,0,0,0,0,0,0,1,0,0
"10.1371/journal.pone.0004268",01/27/09,2009,"PLoS ONE","RA","Graded Smad2/3 Activation Is Converted Directly into Levels of Target Gene Expression in Embryonic Stem Cells",0,0,0,730,299,5,1034,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006121",07/01/09,2009,"PLoS ONE","RA","Evidence for X-Chromosomal Schizophrenia Associated with microRNA Alterations",0,0,0,717,179,3,899,0,0,0,0,3,0,0,0,0,0,1,0,0
"10.1371/journal.pone.0005986",06/19/09,2009,"PLoS ONE","RA","Mineralization Potential of Polarized Dental Enamel",0,0,0,531,23,4,558,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006117",07/01/09,2009,"PLoS ONE","RA","Artificial Selection for Whole Animal Low Intrinsic Aerobic Capacity Co-Segregates with Hypoxia-Induced Cardiac Pump Failure",0,0,0,324,26,2,352,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006118",07/01/09,2009,"PLoS ONE","RA","Influenza-Like Illness Sentinel Surveillance in Peru",0,0,0,529,104,2,635,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006126",07/01/09,2009,"PLoS ONE","RA","Replication Independent Formation of Extrachromosomal Circular DNA in Mammalian Cell-Free System",0,0,0,385,66,2,453,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006127",07/02/09,2009,"PLoS ONE","RA","Models of Emergency Departments for Reducing Patient Waiting Times",0,0,0,446,54,3,503,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pbio.1000109",05/26/09,2009,"PLoS Biology","RA","Neo-Lymphoid Aggregates in the Adult Liver Can Initiate Potent Cell-Mediated Immunity",1,0,0,1218,417,9,1644,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006122",07/01/09,2009,"PLoS ONE","RA","Novel mGluR- and CB1R-Independent Suppression of GABA Release Caused by a Contaminant of the Group I Metabotropic Glutamate Receptor Agonist, DHPG",0,0,0,416,44,4,464,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006123",07/01/09,2009,"PLoS ONE","RA","Intracellular Localization and Conformational State of Transglutaminase 2: Implications for Cell Death",0,0,0,404,82,2,488,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pgen.1000452",04/10/09,2009,"PLoS Genetics","RA","Positive Feedback between Transcriptional and Kinase Suppression in Nematodes with Extraordinary Longevity and Stress Resistance",0,0,0,421,153,3,577,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005484",05/13/09,2009,"PLoS ONE","RA","When What's Left Is Right: Visuomotor Transformations in an Aged Population",0,0,0,334,23,3,360,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006105",07/01/09,2009,"PLoS ONE","RA","Lactate Dehydrogenase-Elevating Virus Induces Systemic Lymphocyte Activation via TLR7-Dependent IFN? Responses by Plasmacytoid Dendritic Cells",0,0,0,339,43,2,384,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006107",07/02/09,2009,"PLoS ONE","RA","dRecQ4 Is Required for DNA Synthesis and Essential for Cell Proliferation in Drosophila",0,0,0,307,79,2,388,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006099",07/07/09,2009,"PLoS ONE","RA","PINP: A New Method of Tagging Neuronal Populations for Identification during In Vivo Electrophysiological Recording",0,0,0,731,210,2,943,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006101",07/02/09,2009,"PLoS ONE","RA","Targeting of Drosophila Rhodopsin Requires Helix 8 but Not the Distal C-Terminus",0,0,0,276,59,2,337,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006102",06/30/09,2009,"PLoS ONE","RA","Dopamine Transporters in Striatum Correlate with Deactivation in the Default Mode Network during Visuospatial Attention",0,0,0,283,89,5,377,0,0,0,0,3,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006111",07/03/09,2009,"PLoS ONE","RA","Precocious Locomotor Behavior Begins in the Egg: Development of Leg Muscle Patterns for Stepping in the Chick",0,0,0,313,27,3,343,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006113",07/07/09,2009,"PLoS ONE","RA","Absence of p55 TNF Receptor Reduces Atherosclerosis, but Has No Major Effect on Angiotensin II Induced Aneurysms in LDL Receptor Deficient Mice",0,0,0,393,48,3,444,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006115",07/01/09,2009,"PLoS ONE","RA","Prion Protein (PrP) Knock-Out Mice Show Altered Iron Metabolism: A Functional Role for PrP in Iron Uptake and Transport",0,0,0,529,136,2,667,0,0,0,0,3,0,1,4.7,0,0,0,0,1
"10.1371/journal.pone.0005941",06/17/09,2009,"PLoS ONE","RA","Sport Hunting, Predator Control and Conservation of Large Carnivores",0,0,0,1468,200,4,1672,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006109",07/01/09,2009,"PLoS ONE","RA","Targeted Deletion of Multiple CTCF-Binding Elements in the Human C-MYC Gene Reveals a Requirement for CTCF in C-MYC Expression",0,0,0,525,143,2,670,0,0,0,0,2,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006110",07/01/09,2009,"PLoS ONE","RA","Early Low Protein Diet Aggravates Unbalance between Antioxidant Enzymes Leading to Islet Dysfunction",0,0,0,461,63,3,527,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006018",06/23/09,2009,"PLoS ONE","RA","Expression of Pseudomonas aeruginosa CupD Fimbrial Genes Is Antagonistically Controlled by RcsB and the EAL-Containing PvrR Response Regulators",0,0,0,274,105,5,384,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006019",06/24/09,2009,"PLoS ONE","RA","Neuron-Specific Regulation of Associative Learning and Memory by MAGI-1 in C. elegans",0,0,0,584,116,3,703,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006022",06/29/09,2009,"PLoS ONE","RA","A Principal Component Analysis of 39 Scientific Impact Measures",0,0,0,3864,857,11,4732,0,0,0,0,15,0,1,4,0,0,1,0,0
"10.1371/journal.pone.0005728",05/29/09,2009,"PLoS ONE","RA","A Non-Cytosolic Protein of Trypanosoma evansi Induces CD45-Dependent Lymphocyte Death",0,0,0,311,37,2,350,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006015",06/23/09,2009,"PLoS ONE","RA","Alpha-Helical Protein Networks Are Self-Protective and Flaw-Tolerant",0,0,0,259,47,2,308,0,0,0,0,0,0,2,5,0,0,0,0,2
"10.1371/journal.pone.0006017",06/24/09,2009,"PLoS ONE","RA","Fine-Scale Dissection of Functional Protein Network Organization by Statistical Network Analysis",0,0,0,619,99,4,722,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006026",06/24/09,2009,"PLoS ONE","RA","Modulation of the Intestinal Microbiota Alters Colitis-Associated Colorectal Cancer Susceptibility",1,0,0,589,131,3,723,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006027",06/24/09,2009,"PLoS ONE","RA","Association of Interleukin-6 Signalling with the Muscle Stem Cell Response Following Muscle-Lengthening Contractions in Humans",0,0,0,474,79,2,555,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006030",06/24/09,2009,"PLoS ONE","RA","CCHCR1 Is Up-Regulated in Skin Cancer and Associated with EGFR Expression",0,0,0,448,51,2,501,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006023",06/24/09,2009,"PLoS ONE","RA","Epstein-Barr Virus Independent Dysregulation of UBP43 Expression Alters Interferon-Stimulated Gene Expression in Burkitt Lymphoma",0,0,0,459,76,3,538,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pmed.1000116",07/28/09,2009,"PLoS Medicine","RA","Can Prenatal Malaria Exposure Produce an Immune Tolerant Phenotype?: A Prospective Birth Cohort Study in Kenya",0,0,0,442,132,2,576,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004261",01/21/09,2009,"PLoS ONE","RA","IL-1?, IL-6, and RANTES as Biomarkers of Chikungunya Severity",0,0,0,792,251,6,1049,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006002",07/01/09,2009,"PLoS ONE","RA","Acute Stress Increases Sex Differences in Risk Seeking in the Balloon Analogue Risk Task",0,0,0,966,104,5,1075,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006003",06/23/09,2009,"PLoS ONE","RA","Pilot Study of Essential Drug Quality in Two Major Cities in India",0,0,0,484,56,5,545,0,0,0,0,0,0,0,0,1,0,0,0,0
"10.1371/journal.pone.0006005",06/23/09,2009,"PLoS ONE","RA","Cell Therapy Attenuates Cardiac Dysfunction Post Myocardial Infarction: Effect of Timing, Routes of Injection and a Fibrin Scaffold",0,0,0,200,47,4,251,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005997",06/22/09,2009,"PLoS ONE","RA","Induction of Antibody Responses to African Horse Sickness Virus (AHSV) in Ponies after Vaccination with Recombinant Modified Vaccinia Ankara (MVA)",0,0,0,505,38,3,546,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005998",06/22/09,2009,"PLoS ONE","RA","Motor Learning Characterized by Changing L?vy Distributions",0,0,0,577,59,4,640,0,0,0,0,2,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005999",06/22/09,2009,"PLoS ONE","RA","Linking HIV-Infected TB Patients to Cotrimoxazole Prophylaxis and Antiretroviral Treatment in India",0,0,0,525,45,3,573,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006010",06/23/09,2009,"PLoS ONE","RA","Understanding Physiological and Degenerative Natural Vision Mechanisms to Define Contrast and Contour Operators",0,0,0,243,40,5,288,0,0,0,0,0,0,0,0,2,0,0,0,0
"10.1371/journal.pone.0006011",06/23/09,2009,"PLoS ONE","RA","Disassembly of Shank and Homer Synaptic Clusters Is Driven by Soluble ?-Amyloid1-40 through Divergent NMDAR-Dependent Signalling Pathways",0,0,0,285,112,3,400,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006013",06/23/09,2009,"PLoS ONE","RA","Human Telomere Length Correlates to the Size of the Associated Chromosome Arm",0,0,0,248,79,1,328,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006006",06/23/09,2009,"PLoS ONE","RA","Impaired Interleukin-1? and c-Fos Expression in the Hippocampus Is Associated with a Spatial Memory Deficit in P2X7 Receptor-Deficient Mice",0,0,0,216,62,3,281,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006007",06/23/09,2009,"PLoS ONE","RA","BDNF Activates mTOR to Regulate GluR1 Expression Required for Memory Formation",0,0,0,403,167,6,576,0,0,0,0,0,0,1,4.3,0,0,0,0,0
"10.1371/journal.pone.0006009",06/23/09,2009,"PLoS ONE","RA","Receptor Activated Ca2+ Release Is Inhibited by Boric Acid in Prostate Cancer Cells",0,0,0,196,47,3,246,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006050",06/25/09,2009,"PLoS ONE","RA","Dynamic Interaction between STLV-1 Proviral Load and T-Cell Response during Chronic Infection and after Immunosuppression in Non-Human Primates",0,0,0,399,33,4,436,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006051",06/25/09,2009,"PLoS ONE","RA","Severe Human Influenza Infections in Thailand: Oseltamivir Treatment and Risk Factors for Fatal Outcome",0,0,0,951,260,6,1217,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005155",04/09/09,2009,"PLoS ONE","RA","Hypoxia Induces Dilated Cardiomyopathy in the Chick Embryo: Mechanism, Intervention, and Long-Term Consequences",0,0,0,256,65,2,323,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006047",06/25/09,2009,"PLoS ONE","RA","The Role of Salivary and Intestinal Complement System Inhibitors in the Midgut Protection of Triatomines and Mosquitoes",0,0,0,412,56,2,470,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005334",04/24/09,2009,"PLoS ONE","RA","Familial Resemblance of Borderline Personality Disorder Features: Genetic or Cultural Transmission?",0,0,0,555,54,2,611,0,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006049",06/25/09,2009,"PLoS ONE","RA","Tbx1 Regulates the BMP-Smad1 Pathway in a Transcription Independent Manner",0,0,0,532,96,3,631,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006058",06/26/09,2009,"PLoS ONE","RA","Physico-Chemical Characteristics of Lipoplexes Influence Cell Uptake Mechanisms and Transfection Efficacy",0,0,0,198,45,3,246,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006059",06/26/09,2009,"PLoS ONE","RA","Differential Effects of Early Weaning for HIV-Free Survival of Children Born to HIV-Infected Mothers by Severity of Maternal Disease",0,0,0,342,78,4,424,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005853",06/10/09,2009,"PLoS ONE","RA","The Immunosuppressive Properties of the HIV Vpr Protein Are Linked to a Single Highly Conserved Residue, R90",0,0,0,627,74,2,703,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006054",06/29/09,2009,"PLoS ONE","RA","Dll1 Haploinsufficiency in Adult Mice Leads to a Complex Phenotype Affecting Metabolic and Immunological Processes",0,0,0,479,69,6,554,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006055",06/25/09,2009,"PLoS ONE","RA","When Stress Predicts a Shrinking Gene Pool, Trading Early Reproduction for Longevity Can Increase Fitness, Even with Lower Fecundity",0,0,0,890,120,6,1016,0,0,0,0,2,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006057",06/26/09,2009,"PLoS ONE","RA","Quantification of Normal Cell Fraction and Copy Number Neutral LOH in Clinical Lung Cancer Samples Using SNP Array Data",0,0,0,245,59,3,307,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006037",06/24/09,2009,"PLoS ONE","RA","Analysis of Germline Variants in CDH1, IGFBP3, MMP1, MMP3, STK15 and VEGF in Familial and Sporadic Renal Cell Carcinoma",0,0,0,369,49,6,424,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006038",06/25/09,2009,"PLoS ONE","RA","3D Model of Lamprey Estrogen Receptor with Estradiol and 15?-Hydroxy-Estradiol",0,0,0,614,74,5,693,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006039",06/25/09,2009,"PLoS ONE","RA","Alteration of Gene Expression Signatures of Cortical Differentiation and Wound Response in Lethal Clear Cell Renal Cell Carcinomas",0,0,0,450,37,3,490,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006031",06/24/09,2009,"PLoS ONE","RA","Suppression of Glomerulonephritis in NZB/NZW Lupus Prone Mice by Adoptive Transfer of Ex Vivo Expanded Regulatory T Cells",0,0,0,406,46,2,454,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006033",06/24/09,2009,"PLoS ONE","RA","Cardiomyocyte Contractile Dysfunction in the APPswe/PS1dE9 Mouse Model of Alzheimer's Disease",0,0,0,453,56,4,513,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006035",06/25/09,2009,"PLoS ONE","RA","No Detectable Maternal Effects of Elevated CO2 on Arabidopsis thaliana Over 15 Generations",0,0,0,558,42,5,605,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004400",02/10/09,2009,"PLoS ONE","RA","Impact of Climate Change on the Relict Tropical Fish Fauna of Central Sahara: Threat for the Survival of Adrar Mountains Fishes, Mauritania",0,0,0,365,114,2,481,1,0,0,2,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006045",06/25/09,2009,"PLoS ONE","RA","Increased MicroRNA Activity in Human Cancers",0,0,0,1163,477,4,1644,0,0,0,0,2,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006046",06/25/09,2009,"PLoS ONE","RA","Probing Natural Killer Cell Education by Ly49 Receptor Expression Analysis and Computational Modelling in Single MHC Class I Mice",0,0,0,448,73,2,523,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005084",04/08/09,2009,"PLoS ONE","RA","A Database of Domain Definitions for Proteins with Complex Interdomain Geometry",0,0,0,247,56,2,305,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006041",06/30/09,2009,"PLoS ONE","RA","Fibrils from Designed Non-Amyloid-Related Synthetic Peptides Induce AA-Amyloidosis during Inflammation in an Animal Model",0,0,0,230,73,5,308,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006043",06/25/09,2009,"PLoS ONE","RA","Reduced Attentional Scope in Cocaine Polydrug Users",0,0,0,476,33,4,513,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006226",07/13/09,2009,"PLoS ONE","RA","Modeling of the Bacterial Mechanism of Methicillin-Resistance by a Systems Biology Approach",0,0,0,522,75,2,599,0,0,0,0,3,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005047",03/31/09,2009,"PLoS ONE","RA","Event-Related Potentials Reveal Rapid Verification of Predicted Visual Input",0,0,0,199,45,1,245,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006230",07/15/09,2009,"PLoS ONE","RA","Eyes Wide Shut: Amygdala Mediates Eyes-Closed Effect on Emotional Experience with Music",0,0,0,921,126,2,1049,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006222",07/13/09,2009,"PLoS ONE","RA","Exploration of the One-Bead One-Compound Methodology for the Design of Prolyl Oligopeptidase Substrates",0,0,0,455,32,4,491,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pbio.1000149",07/07/09,2009,"PLoS Biology","RA","Regulated Fluctuations in Nanog Expression Mediate Cell Fate Decisions in Embryonic Stem Cells",0,0,0,1874,645,7,2526,0,0,0,0,2,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006225",07/13/09,2009,"PLoS ONE","RA","Developmental Control of a Lepidopteran Pest Spodoptera exigua by Ingestion of Bacteria Expressing dsRNA of a Non-Midgut Gene",0,0,0,507,85,3,595,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006235",07/20/09,2009,"PLoS ONE","RA","Dissociated Fear and Spatial Learning in Mice with Deficiency of Ataxin-2",0,0,0,411,68,3,482,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006238",07/16/09,2009,"PLoS ONE","RA","Lipid Reorganization Induced by Shiga Toxin Clustering on Planar Membranes",0,0,0,404,71,1,476,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006239",07/15/09,2009,"PLoS ONE","RA","The Part Task of the Part-Spacing Paradigm Is Not a Pure Measurement of Part-Based Information of Faces",0,0,0,311,21,2,334,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006231",07/14/09,2009,"PLoS ONE","RA","A Comparative Proteomic Analysis of the Simple Amino Acid Repeat Distributions in Plasmodia Reveals Lineage Specific Amino Acid Selection",0,0,0,599,44,1,644,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.ppat.1000283",01/30/09,2009,"PLoS Pathogens","RA","Diploids in the Cryptococcus neoformans Serotype A Population Homozygous for the ? Mating Type Originate via Unisexual Mating",0,0,0,369,121,1,491,0,0,0,0,0,0,0,0,0,0,0,0,0
